cc_num,index,first,last,sex,street,city,state,zip,lat,long,city_pop,job,dob
4129767952109660,106,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548.0,47.3551,-96.798,771.0,"SCIENTIST, AUDIOLOGICAL","Jun 14, 1972"
4147608975828480,330,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019.0,44.1111,-94.9134,914.0,HEALTH AND SAFETY ADVISER,26/07/1944
4149238353975790,101,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324.0,40.1008,-80.0652,632.0,Dealer,08/04/1989
4155021259183870,412,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559.0,34.7032,-98.9591,540.0,Research scientist (life sciences),12/10/1983
4158758517677931,1381,Dawn,Cox,F,193 Catherine Ways,Hills,MN,56138.0,43.5335,-96.3645,899.0,DATA SCIENTIST,"Jan 15, 1995"
4158945090781624,439,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217.0,40.4308,-79.9205,687276.0,"SCIENTIST, MARINE","Oct 19, 1973"
4169759661243568,1273,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041.0,40.2236,-76.538,213.0,SPECIAL EDUCATIONAL NEEDS TEACHER,15/02/1972
4170689372027579,1377,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034.0,35.6665,-97.4798,116001.0,Media buyer,10/05/1993
4171397999167005,217,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661.0,35.0296,-82.5136,5648.0,Museum/gallery exhibitions officer,06-Oct-1934
4173950183554608,1037,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750.0,40.333,-73.9809,3279.0,Health promotion specialist,"Oct 05, 1978"
4179719215697782,1734,Belinda,Jimenez,F,6807 Jacob Skyway Apt. 331,Rockwell,IA,50469.0,43.0032,-93.2167,1574.0,"SCIENTIST, AUDIOLOGICAL",27/12/1982
4191109180926792,1178,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102.0,39.6251,-82.7552,4512.0,Farm manager,"Oct 03, 1992"
4228411452607671,1099,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364.0,44.3229,-69.9576,6025.0,ADVERTISING ACCOUNT PLANNER,22-Apr-1995
4229733778084049,118,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701.0,37.6848,-85.8784,48194.0,Surgeon,03-May-1990
4239552724014407,193,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879.0,41.141000000000005,-84.5722,6284.0,Secondary school teacher,"Mar 27, 1936"
4254074738931278,610,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707.0,42.0737,-78.0594,239.0,RADIO PRODUCER,"May 02, 1956"
4260059589824237,29,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,69201.0,42.8062,-100.6215,4005.0,NETWORK ENGINEER,15-Mar-1945
4265776278887457,50,Christine,Best,F,68248 Deanna Land,Enola,AR,72047.0,35.2087,-92.2123,969.0,"Physicist, medical",05-Jan-1954
4266200684857219,1725,Joshua,Bryant,M,5452 Patricia Inlet Apt. 280,Nelson,NE,68961.0,40.201,-98.0684,732.0,TELEVISION/FILM/VIDEO PRODUCER,13/12/1956
4277232699798846,443,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651.0,46.1664,-103.7079,475.0,ILLUSTRATOR,10-Nov-1955
4294040533480516,1287,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809.0,33.413000000000004,-81.69,2206.0,Biomedical scientist,"Dec 31, 1986"
4302475216404898,344,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421.0,42.8511,-93.62,3032.0,COMMUNITY PHARMACIST,"Aug 08, 1964"
4302480582202074,186,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440.0,43.2326,-86.2492,128715.0,Historic buildings inspector/conservation officer,"May 25, 1995"
4328928491302401,421,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129.0,42.9373,-87.9943,13973.0,Logistics and distribution manager,06/05/1981
4334230547694630,27,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120.0,43.0172,-111.0292,471.0,"Education officer, museum",02-Aug-1967
4335531783520911,1142,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066.0,38.3511,-91.4867,6703.0,Naval architect,20/05/1998
4342532437704183,1418,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811.0,42.2281,-76.1625,4354.0,FURTHER EDUCATION LECTURER,16/02/1994
4344955088481397,1106,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034.0,40.8555,-79.7372,2054.0,Communications engineer,"Sep 29, 1976"
4364010865167176,196,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512.0,39.5483,-119.7957,276896.0,Immunologist,12/03/1997
4365382885912355,1685,Robert,Goodman,M,956 Paul Fields Suite 108,Orr,MN,55771.0,48.1439,-92.8561,1680.0,Horticultural therapist,10-Dec-1976
4378993458389626,523,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818.0,43.9742,-71.1503,3807.0,Surgeon,25/10/1999
4384910379661778,1474,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549.0,46.9777,-96.4092,4508.0,NAVAL ARCHITECT,24/04/1949
4412720572684931,1047,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357.0,37.7681,-75.6664,776.0,PSYCHIATRIST,"Nov 17, 1949"
4423489490781412,96,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768.0,41.6858,-90.3706,1426.0,Agricultural consultant,06/03/1957
4424338559877976,717,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330.0,40.813,-83.4196,118.0,Private music teacher,12/11/1957
4425161475596168,1714,Brooke,Fisher,F,815 Heather Divide Apt. 965,San Angelo,TX,76905.0,31.4647,-100.39,103927.0,DRILLING ENGINEER,27/06/1962
4428154703770710,860,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113.0,46.5901,-117.1692,761.0,Chief Marketing Officer,30-Jun-1943
4430881574719618,946,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642.0,39.3199,-106.6596,61.0,PUBLIC RELATIONS ACCOUNT EXECUTIVE,04-Nov-1939
4433091568498503,62,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,20882.0,39.2335,-77.1458,135332.0,Clinical biochemist,"Mar 28, 1936"
4446368897795790,1317,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303.0,37.9073,-75.5089,741.0,"Geologist, engineering",17/08/1986
4449530933957323,212,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971.0,38.2427,-122.9145,337.0,Occupational psychologist,05/07/1954
4450831335606294,820,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536.0,34.5906,-95.38,1760.0,Occupational psychologist,"Jan 20, 1972"
4451438912406400,455,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960.0,34.4596,-93.6743,1383.0,MANUFACTURING ENGINEER,11-Sep-1999
4451952084362894,1051,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063.0,34.5444,-102.1069,686.0,Petroleum engineer,30/07/1980
4452366298769043,292,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626.0,32.0758,-96.701,1563.0,Financial adviser,04-Mar-1978
4474324669797121,108,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529.0,37.7773,-119.0825,633.0,HEALTH SERVICE MANAGER,09-Sep-1927
4482427013979020,700,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106.0,38.8265,-82.1364,642.0,Building services engineer,30-Aug-1946
4488941175228467,816,Jacqueline,Washington,F,138 Stephen Ridges Apt. 978,Umatilla,FL,32784.0,28.9254,-81.6801,11432.0,Private music teacher,31-Mar-1986
4501449508569485,1324,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439.0,45.32899999999999,-98.0837,52.0,Bookseller,22-May-1990
4509142395811241,60,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563.0,31.6489,-82.1982,1324.0,"ENGINEER, TECHNICAL SALES","Jul 12, 1926"
4514242065619750,517,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072.0,41.4247,-105.4781,35371.0,"Pilot, airline","Sep 02, 1988"
4518350514020532,854,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873.0,27.5517,-81.8074,14742.0,TEACHING LABORATORY TECHNICIAN,26/02/1993
4550599031376731,1634,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902.0,40.7559,-82.5123,92985.0,Press photographer,29/05/1968
4561368699336875,1430,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324.0,34.9906,-81.8327,167.0,MUSEUM/GALLERY CONSERVATOR,01/11/1988
4586810168620942,357,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438.0,32.5486,-80.307,2408.0,"Sales professional, IT",05-Jul-1997
4599285557366057,595,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020.0,38.0261,-97.6666,1689.0,GAFFER,"Nov 18, 1997"
4607072969078276,117,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027.0,35.8985,-97.2607,1493.0,AMENITY HORTICULTURIST,"Mar 21, 1985"
4610050989831291,1391,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362.0,41.4798,-79.9403,1102.0,GARMENT/TEXTILE TECHNOLOGIST,"Jul 08, 1989"
4629451965224809,1577,Karen,Warren,F,4900 Curtis Gardens Suite 952,Hahira,GA,31632.0,30.9416,-83.3574,10295.0,"Teacher, special educational needs",26/12/1997
4633065159406313,1264,Jasmine,Wade,F,90662 Lewis Avenue,Providence,RI,2908.0,41.8383,-71.4377,203571.0,"NURSE, CHILDREN'S",29-Nov-1995
4634955908138648,817,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031.0,41.6414,-96.5232,1745.0,"ENGINEER, AUTOMOTIVE",26/12/1973
4635330563105903,973,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046.0,38.8856,-77.1802,116155.0,CHARTERED ACCOUNTANT,"Jul 10, 1983"
4642255475285942,42,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540.0,38.9999,-109.615,46.0,"SURVEYOR, MINERALS",23/04/1987
4653879239169997,150,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171.0,37.0581,-86.1938,6841.0,"Therapist, sports",06/06/1999
4658490815480264,251,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449.0,39.9636,-79.7853,184.0,SYSTEMS DEVELOPER,04/11/1945
4671727014157745,324,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702.0,40.8618,-85.6067,2304.0,Retail banker,25-Jul-1955
4681601008538160,689,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041.0,39.9148,-80.73100000000001,16183.0,PHYSIOTHERAPIST,"Aug 12, 1977"
4683520018489354,91,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250.0,33.9143,-118.3493,93193.0,"Editor, magazine features","Apr 19, 1995"
4707867759656333,67,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820.0,36.7558,-83.1838,581.0,"Psychologist, counselling",04/02/1967
4708992452821239,748,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524.0,35.8184,-91.3375,376.0,"Designer, ceramics/pottery",08/09/1938
4710792708725663,238,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723.0,41.229,-85.3244,7692.0,"Research officer, trade union","Dec 13, 1986"
4716561796955522,64,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448.0,48.2777,-112.8456,743.0,WATER ENGINEER,04-May-1972
4725673654161314,1891,Alex,White,M,874 Fred Knolls Apt. 609,Orient,NY,11957.0,41.1437,-72.2879,743.0,VIDEO EDITOR,"Sep 19, 1968"
4727244663135968,316,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507.0,30.8635,-87.7644,19090.0,SCIENCE WRITER,30/05/1929
4740713119940984,176,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970.0,41.1901,-74.0436,9993.0,Pensions consultant,"Oct 16, 1962"
4767265376804500,5,Jennifer,Conner,F,4655 David Island,Dublin,PA,18917.0,40.375,-75.2045,2158.0,TRANSPORT PLANNER,19-Jun-1961
4777065439639721,631,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456.0,40.1334,-75.4536,737.0,Oceanographer,24-Apr-1987
4789911625179723,39,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955.0,40.8095,-72.8229,3285.0,"RESEARCH OFFICER, TRADE UNION","Apr 27, 1988"
4822367783500458,1527,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844.0,28.0758,-81.5929,33804.0,EXERCISE PHYSIOLOGIST,01-Jan-1991
4826655832045236,199,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630.0,41.6983,-70.3001,1850.0,Counselling psychologist,29-Dec-1963
4836998673805450,410,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854.0,46.0062,-86.2555,6469.0,TRADE MARK ATTORNEY,12-Apr-1979
4839615922685395,262,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434.0,39.013000000000005,-86.5457,76.0,SOCIAL RESEARCHER,06-May-1955
4841313716651064,884,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084.0,43.7185,-72.4439,140.0,"Development worker, community","Oct 28, 1989"
4859525594182537,1420,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755.0,42.0716,-75.0152,1228.0,"PSYCHOTHERAPIST, CHILD",25-Feb-1990
4873783502705038,235,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233.0,48.4786,-122.3345,14871.0,Public house manager,10/03/1974
4874017206859125,843,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034.0,45.4093,-122.6847,42817.0,Planning and development surveyor,"May 28, 1982"
4879265611163287,591,Collin,Brown,M,995 Benjamin Bypass,Du Pont,GA,31630.0,31.0,-82.8555,419.0,ADVERTISING ACCOUNT EXECUTIVE,28-Oct-1990
4904681492230012,905,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419.0,41.8467,-74.1038,722.0,Comptroller,19-Oct-1990
4908846471916297,1139,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050.0,32.2779,-97.2351,5875.0,"Radiographer, therapeutic",24/07/1992
4917187576956394,1277,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875.0,35.8759,-96.9623,1165.0,"PSYCHOTHERAPIST, CHILD",11-Nov-1944
4922710831011201,8,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665.0,40.3359,-79.6607,1472.0,Public affairs consultant,"Mar 07, 1941"
4926376199189801,229,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529.0,36.3011,-91.5281,4726.0,Pharmacologist,"Jun 07, 1977"
4933461930348832,424,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403.0,44.9673,-93.2828,1022298.0,CHEMICAL ENGINEER,29/09/1976
4939976756738216,381,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584.0,26.4215,-99.0025,18128.0,IT trainer,07/11/1990
4951647200979051,451,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856.0,37.9943,-88.9417,324.0,"Scientist, research (physical sciences)","Jun 15, 1976"
4952583804639909,407,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483.0,41.2639,-80.8164,75903.0,MAGAZINE FEATURES EDITOR,05-Apr-1957
4969856774088583,189,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003.0,29.9975,-90.2146,137067.0,ADVERTISING ACCOUNT PLANNER,04-Dec-1951
4979422371139333,113,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881.0,41.4193,-99.3844,73.0,Product designer,"Feb 10, 1935"
4996263498048679,991,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567.0,41.9404,-124.1587,1930.0,Web designer,"Jun 13, 1983"
4997733566924489,165,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128.0,44.9913,-92.9487,753116.0,Fisheries officer,06-Aug-1971
4998109455173950,174,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114.0,38.9621,-94.5959,545147.0,Counsellor,"Nov 18, 1987"
5104807169438134,104,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,11978.0,40.8295,-72.6473,3255.0,Financial trader,08/07/1978
5127412150261034,1005,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017.0,38.9367,-76.994,601723.0,"Psychotherapist, child",04/02/1991
5130484058948421,1210,Ronald,White,M,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808.0,40.8314,-83.9758,349.0,MUSEUM/GALLERY CONSERVATOR,25/12/1978
5152054598359927,1525,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056.0,29.8872,-90.0331,55581.0,BIOMEDICAL SCIENTIST,12-Sep-1972
5154903938030655,998,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986.0,37.7827,-80.3129,5216.0,COMMUNITY DEVELOPMENT WORKER,05/10/1993
5289285402893489,1111,Amanda,Adams,F,08580 Jeremy Falls,Bay City,OR,97107.0,45.5197,-123.8761,1530.0,COLOUR TECHNOLOGIST,24/11/1986
5359543825610251,481,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714.0,45.7801,-111.1439,18182.0,"Engineer, drilling","Jun 29, 1975"
5388659976630693,447,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654.0,43.2064,-90.9405,153.0,Quantity surveyor,14/02/1962
5456712664803820,260,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543.0,36.1486,-105.6648,247.0,Architectural technologist,24/10/1961
5456776410929288,80,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048.0,41.0472,-79.8089,139.0,Patent attorney,"May 25, 1954"
5501083170975659,408,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223.0,41.1464,-81.5107,47772.0,Equities trader,"Jan 04, 1966"
5559857416065248,13,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038.0,41.6125,-122.5258,589.0,SYSTEMS ANALYST,"Dec 21, 1945"
5596347693144598,482,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062.0,29.9912,-90.2479,68211.0,"ENGINEER, PETROLEUM",23/04/1941
6011104316292105,128,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937.0,36.9688,-78.5615,1970.0,ENERGY ENGINEER,02/09/1985
6011109736646996,568,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405.0,34.2651,-77.867,186140.0,English as a second language teacher,08/02/1983
6011148190095209,450,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015.0,37.6787,-122.478,107941.0,"Buyer, industrial","Oct 04, 1991"
6011149206456997,428,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790.0,39.2667,-77.5101,100.0,"PRODUCTION ASSISTANT, TELEVISION",11/12/1979
6011231546538393,225,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005.0,40.9115,-74.414,15269.0,"PSYCHOLOGIST, SPORT AND EXERCISE",05/07/1993
6011305591981276,1366,Daniel,Jones,M,290 Kathryn Fall,Huntsville,AL,35803.0,34.6205,-86.551,190178.0,"Engineer, automotive","Jun 06, 1959"
6011329966782895,1832,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131.0,36.0557,-96.0602,413574.0,"Teacher, special educational needs",01-Sep-1971
6011348830550197,797,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229.0,33.4629,-86.7904,493806.0,Musician,12-Jul-1980
6011360759745864,7,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824.0,38.8432,-78.6003,6018.0,"Designer, multimedia",21/08/1947
6011366578560244,1323,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051.0,40.5046,-77.7186,4653.0,NUTRITIONAL THERAPIST,01-Jul-1997
6011367958204270,147,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233.0,41.2419,-81.7453,7646.0,Medical sales representative,"Sep 15, 1988"
6011381817520024,521,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221.0,41.6423,-104.1974,635.0,PRODUCT/PROCESS DEVELOPMENT SCIENTIST,13/07/1973
6011382886333463,469,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636.0,44.6001,-84.2931,864.0,General practice doctor,"May 04, 1942"
6011388901471808,115,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432.0,40.1151,-79.8627,427.0,Mining engineer,"Feb 05, 1951"
6011399591920186,1514,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257.0,42.1001,-73.3611,2121.0,RADIO PRODUCER,"Oct 14, 1973"
6011438889172900,337,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042.0,34.2853,-91.3336,5161.0,Electrical engineer,"Apr 08, 1993"
6011477612335392,1861,Anthony,Roberts,M,95488 Cabrera Well,Maria Stein,OH,45860.0,40.4062,-84.5076,2274.0,"Designer, television/film set","Dec 17, 1943"
6011492816282597,99,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762.0,33.3398,-92.7442,2501.0,FINANCIAL ADVISER,11-Jun-1986
6011504998544485,134,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749.0,32.5104,-86.8138,1089.0,Materials engineer,02-Nov-1971
6011542681743618,588,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810.0,38.8089,-78.7776,863.0,"ENGINEER, MINING","Aug 09, 1972"
6011552879910390,178,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936.0,41.0552,-110.1603,49.0,Research scientist (physical sciences),05/07/1981
6011581063717667,1802,Jerry,Perkins,M,3867 Susan Corners Apt. 883,Brashear,MO,63533.0,40.1959,-92.4333,805.0,PRIVATE MUSIC TEACHER,"Jun 27, 1970"
6011603272871604,570,Robert,Holland,M,431 Tracy Expressway,Milner,GA,30257.0,33.141,-84.1759,4138.0,Field seismologist,16-May-1969
6011626928491360,582,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315.0,35.2289,-88.64399999999999,3876.0,SENIOR TAX PROFESSIONAL/TAX INSPECTOR,19/11/1960
6011652924285713,794,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072.0,38.2911,-92.7059,1847.0,TAX INSPECTOR,26/10/1988
6011679934075347,939,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063.0,41.0539,-106.0763,100.0,PUBLIC LIBRARIAN,"Apr 16, 1974"
6011681934117244,808,Kaitlyn,Newman,F,098 Stewart Hill,Slayden,TN,37165.0,36.2835,-87.4581,70.0,PRISON OFFICER,22/06/1956
6011693194885790,1549,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080.0,45.6675,-93.2433,2607.0,"Lecturer, further education","Dec 04, 1995"
6011706277606006,1362,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858.0,42.8678,-71.042,4603.0,"Therapist, music",07/12/1952
6011724471098086,1361,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323.0,46.1966,-118.9017,3684.0,MUSICIAN,29-Nov-1981
6011860238257910,16,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754.0,36.385,-98.0727,1078.0,"PROGRAMME RESEARCHER, BROADCASTING/FILM/VIDEO",06-Jul-1952
6011893664860915,82,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120.0,39.5994,-105.0044,320420.0,WATER ENGINEER,31/07/1975
6011917798331152,768,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155.0,43.1699,-72.8515,828.0,SCIENTIFIC LABORATORY TECHNICIAN,30/08/1957
6011934240159560,314,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616.0,44.2541,-68.5565,824.0,"Loss adjuster, chartered",02-Nov-1974
6011948324228984,1154,Mckenzie,Brooks,F,3872 Matthew Skyway,Paris,MS,38949.0,34.1992,-89.382,297.0,"Administrator, local government",14-Dec-1961
6011975266774121,488,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405.0,39.0305,-76.5515,92106.0,"Accountant, chartered certified",28-May-1943
6011999606625827,15,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640.0,40.9918,-73.98,4664.0,"RADIOGRAPHER, DIAGNOSTIC","Jun 30, 1965"
6501313409525696,478,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772.0,31.4467,-103.5791,12747.0,"Merchandiser, retail","May 05, 1987"
6502195877055606,1946,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,81649.0,39.4584,-106.3851,277.0,HUMAN RESOURCES OFFICER,"Apr 03, 1985"
6506116513503136,1258,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703.0,32.2768,-95.3031,144160.0,SPORTS DEVELOPMENT OFFICER,04-May-1984
6506982560413523,288,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854.0,33.431,-93.8765,36438.0,SURGEON,"Apr 15, 1985"
6511349151405438,94,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319.0,39.3426,-114.8859,450.0,Interpreter,"Aug 24, 1946"
6515067575568369,141,Kevin,Pena,M,2674 Bentley Radial,Damascus,VA,24236.0,36.6403,-81.7776,3085.0,LAND/GEOMATICS SURVEYOR,15/10/1990
6517217825320610,194,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665.0,31.6453,-90.1801,1196.0,"LIBRARIAN, ACADEMIC",11/06/1958
6523180720198790,1761,Alan,Taylor,M,560 Molina Path,Oakdale,NY,11769.0,40.7382,-73.1297,9506.0,"Biochemist, clinical","Apr 13, 1953"
6526448584969862,1234,Nathan,Stewart,M,63502 Brown Road Apt. 318,West Long Branch,NJ,7764.0,40.2878,-74.0162,8097.0,Mechanical engineer,18/02/1964
6526777409109795,927,Michael,Garner,M,0157 Samuel Mission Suite 379,South Richmond Hill,NY,11419.0,40.6868,-73.82300000000001,47211.0,Site engineer,01/02/1937
6528911529051375,544,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896.0,45.8327,-91.0144,1478.0,Neurosurgeon,27-Apr-1965
6534628260579800,83,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461.0,44.3346,-73.098,4542.0,CLAIMS INSPECTOR/ASSESSOR,19-Mar-1998
6538441737335434,1195,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114.0,41.3851,-80.1752,606.0,Energy manager,22-Sep-1997
6538891242532018,779,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476.0,36.0244,-90.9288,7155.0,"Engineer, control and instrumentation","Mar 23, 1977"
